0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.555555556,0.793650794,4.96031746,21.06481481
40.74074074,50,59.52380952,77.57936508,48.14814815
181.4814815,163.8888889,180.952381,215.0793651,118.9814815
325,277.2222222,223.015873,334.5238095,194.212963
392.5925926,255,290.4761905,366.468254,281.0185185
323.1481481,194.4444444,330.952381,460.9126984,291.6666667
282.4074074,149.4444444,275,443.452381,271.0648148
242.5925926,174.4444444,231.7460317,352.3809524,210.6481481
220.3703704,135.5555556,156.3492063,225.3968254,130.3240741
74.07407407,53.88888889,66.66666667,75,67.36111111
3.703703704,2.222222222,1.587301587,3.174603175,22.4537037
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1.111111111,0.396825397,5.357142857,21.75925926
75,78.33333333,78.96825397,99.4047619,65.74074074
231.4814815,240.5555556,225,267.4603175,180.3240741
366.6666667,391.6666667,331.3492063,382.7380952,312.5
461.1111111,490.5555556,397.6190476,473.4126984,384.4907407
495.3703704,521.1111111,418.2539683,501.1904762,359.4907407
467.5925926,508.3333333,390.8730159,475.1984127,357.1759259
392.5925926,412.2222222,316.6666667,391.6666667,293.287037
265.7407407,279.4444444,202.7777778,258.3333333,206.25
107.4074074,111.1111111,68.25396825,85.11904762,105.0925926
4.62962963,4.444444444,1.19047619,2.976190476,24.07407407
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1.666666667,0.396825397,4.761904762,26.38888889
73.14814815,112.2222222,78.57142857,103.1746032,98.37962963
232.4074074,276.1111111,226.5873016,272.8174603,240.5092593
369.4444444,421.1111111,333.7301587,398.6111111,366.8981481
460.1851852,529.4444444,394.4444444,469.047619,456.4814815
494.4444444,539.4444444,407.5396825,502.9761905,499.3055556
465.7407407,505.5555556,382.9365079,472.8174603,468.9814815
378.7037037,416.1111111,307.5396825,382.7380952,387.5
254.6296296,279.4444444,199.6031746,253.5714286,269.4444444
104.6296296,109.4444444,65.47619048,87.3015873,125.2314815
5.555555556,3.888888889,1.19047619,2.182539683,23.61111111
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1.111111111,1.19047619,5.158730159,28.47222222
62.96296296,88.33333333,67.06349206,99.6031746,84.49074074
171.2962963,200.5555556,188.8888889,252.1825397,150
197.2222222,272.7777778,276.5873016,363.2936508,161.1111111
157.4074074,200,367.0634921,414.8809524,102.7777778
212.962963,206.6666667,255.1587302,266.6666667,156.712963
328.7037037,286.1111111,307.1428571,230.7539683,183.3333333
283.3333333,220,283.3333333,264.8809524,113.8888889
137.962963,131.1111111,155.1587302,141.0714286,69.44444444
39.81481481,50.55555556,59.92063492,48.01587302,36.57407407
0.925925926,1.666666667,1.19047619,2.579365079,18.05555556
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.555555556,0,1.785714286,17.59259259
71.2962963,68.33333333,57.14285714,52.57936508,44.21296296
226.8518519,231.6666667,184.5238095,138.6904762,121.5277778
322.2222222,382.2222222,298.015873,277.1825397,218.0555556
380.5555556,446.1111111,376.5873016,376.1904762,341.4351852
475,447.2222222,392.4603175,407.7380952,415.9722222
483.3333333,442.2222222,374.2063492,413.2936508,437.962963
405.5555556,418.3333333,300.7936508,354.9603175,395.1388889
276.8518519,292.2222222,192.4603175,230.3571429,280.5555556
115.7407407,121.6666667,65.87301587,83.92857143,134.7222222
7.407407407,5.555555556,2.380952381,4.365079365,24.07407407
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,3.571428571,21.06481481
42.59259259,51.11111111,39.68253968,53.17460317,81.48148148
127.7777778,180,112.6984127,133.9285714,204.8611111
319.4444444,357.7777778,205.952381,310.3174603,358.7962963
451.8518519,493.3333333,363.0952381,454.3650794,466.2037037
492.5925926,533.3333333,395.2380952,487.1031746,490.7407407
476.8518519,507.2222222,375,459.1269841,468.75
401.8518519,421.1111111,302.7777778,377.1825397,396.0648148
274.0740741,281.6666667,194.4444444,253.3730159,281.25
118.5185185,118.3333333,67.46031746,93.05555556,132.8703704
6.481481481,5.555555556,1.19047619,3.373015873,23.37962963
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1.111111111,1.19047619,4.563492063,21.2962963
62.96296296,63.88888889,53.96825397,82.73809524,83.33333333
200,195.5555556,177.7777778,235.1190476,218.287037
325,361.1111111,292.4603175,352.9761905,361.3425926
