0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.012757201644444447,0.012757201644444447,0.012757201644444447,0.012757201644444447
0.050102880666666676,0.050102880666666676,0.050102880666666676,0.050102880666666676
0.10020576133333335,0.10020576133333335,0.10020576133333335,0.10020576133333335
0.16152263373333334,0.16152263373333334,0.16152263373333334,0.16152263373333334
0.18487654320000002,0.18487654320000002,0.18487654320000002,0.18487654320000002
0.20020576133333334,0.20020576133333334,0.20020576133333334,0.20020576133333334
0.2264403292,0.2264403292,0.2264403292,0.2264403292
0.2803497942222223,0.2803497942222223,0.2803497942222223,0.2803497942222223
0.26800411524444445,0.26800411524444445,0.26800411524444445,0.26800411524444445
0.22489711933333334,0.22489711933333334,0.22489711933333334,0.22489711933333334
0.15637860084444444,0.15637860084444444,0.15637860084444444,0.15637860084444444
0.08179012346666668,0.08179012346666668,0.08179012346666668,0.08179012346666668
0.017386831275555556,0.017386831275555556,0.017386831275555556,0.017386831275555556
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
